구분,충전소ID(cs_id),충전소명(cs_name),우편번호(zcode),충전기명(cp_name),커넥터 ID(connector_id),충전시작일시(start_timestamp),충전종료일시(stop_timestamp),충전시간(charging_time),충전요금(합계) (charging_fee),hour,charging_type
831,1,한전KDN 본사,58322,급속-100-02,1.0,2025-05-16 17:17:00,2025-05-16 18:22,1:05:22,21642,17.0,급속
832,1,한전KDN 본사,58322,급속-100-01,1.0,2025-05-16 16:48:00,2025-05-16 17:54,1:06:37,23915,16.0,급속
833,1,한전KDN 본사,58322,급속-200-01,1.0,2025-05-16 15:18:00,2025-05-16 16:04,0:45:39,15261,15.0,급속
834,1,한전KDN 본사,58322,급속-100-02,1.0,2025-05-16 14:21:00,2025-05-16 14:36,0:14:53,6277,14.0,급속
835,1,한전KDN 본사,58322,완속-007-01,2.0,2025-05-16 07:43:00,2025-05-16 12:04,4:20:51,9516,7.0,완속
836,1,한전KDN 본사,58322,완속-007-01,2.0,2025-05-15 17:04:00,2025-05-15 17:07,0:02:59,100,17.0,완속
837,1,한전KDN 본사,58322,완속-007-01,2.0,2025-05-15 16:55:00,2025-05-15 17:02,0:06:50,238,16.0,완속
838,1,한전KDN 본사,58322,완속-007-01,,,2025-05-15 16:54,,0,,완속
839,1,한전KDN 본사,58322,완속-007-01,2.0,2025-05-15 16:39:00,2025-05-15 16:52,0:13:39,482,16.0,완속
840,1,한전KDN 본사,58322,완속-007-01,2.0,2025-05-15 16:29:00,2025-05-15 16:36,0:07:30,261,16.0,완속
841,1,한전KDN 본사,58322,완속-007-01,1.0,2025-05-15 14:40:00,2025-05-15 16:19,1:39:22,3609,14.0,완속
842,1,한전KDN 본사,58322,완속-007-01,2.0,2025-05-15 14:35:00,2025-05-15 14:44,0:08:42,304,14.0,완속
843,1,한전KDN 본사,58322,완속-007-01,2.0,2025-05-15 11:10:00,2025-05-15 11:17,0:06:35,411,11.0,완속
844,1,한전KDN 본사,58322,완속-007-01,1.0,2025-05-15 11:09:00,2025-05-15 11:17,0:08:06,7295,11.0,완속
845,1,한전KDN 본사,58322,완속-007-01,1.0,2025-05-15 08:24:00,2025-05-15 10:59,2:35:40,5737,8.0,완속
846,1,한전KDN 본사,58322,완속-007-01,3.0,2025-05-14 18:37:00,2025-05-14 18:38,0:01:03,0,18.0,완속
847,1,한전KDN 본사,58322,급속-100-02,2.0,2025-05-14 17:46:00,2025-05-14 17:49,0:03:26,381,17.0,급속
848,1,한전KDN 본사,58322,급속-100-02,2.0,2025-05-14 17:21:00,2025-05-14 17:24,0:02:19,239,17.0,급속
849,1,한전KDN 본사,58322,급속-200-01,1.0,2025-05-14 16:02:00,2025-05-14 16:25,0:22:57,16135,16.0,급속
850,1,한전KDN 본사,58322,급속-100-02,2.0,2025-05-14 16:22:00,2025-05-14 16:25,0:02:53,423,16.0,급속
851,1,한전KDN 본사,58322,급속-100-01,2.0,2025-05-14 13:28:00,2025-05-14 14:38,1:09:37,23311,13.0,급속
852,1,한전KDN 본사,58322,완속-007-01,1.0,2025-05-14 08:49:00,2025-05-14 12:19,3:30:01,7228,8.0,완속
853,1,한전KDN 본사,58322,완속-007-01,2.0,2025-05-14 10:31:00,2025-05-14 10:47,0:16:19,586,10.0,완속
854,1,한전KDN 본사,58322,급속-100-02,1.0,2025-05-14 10:27:00,2025-05-14 10:46,0:18:14,3522,10.0,급속
855,1,한전KDN 본사,58322,급속-100-01,1.0,2025-05-14 10:24:00,2025-05-14 10:41,0:17:25,5180,10.0,급속
856,1,한전KDN 본사,58322,급속-100-01,1.0,2025-05-13 15:13:00,2025-05-13 16:05,0:51:48,13609,15.0,급속
857,1,한전KDN 본사,58322,급속-100-01,1.0,2025-05-13 14:29:00,2025-05-13 14:37,0:07:59,3039,14.0,급속
858,1,한전KDN 본사,58322,급속-200-01,1.0,2025-05-13 13:12:00,2025-05-13 13:41,0:28:42,20535,13.0,급속
859,1,한전KDN 본사,58322,급속-200-01,1.0,2025-05-13 11:00:00,2025-05-13 11:45,0:44:40,15271,11.0,급속
860,1,한전KDN 본사,58322,완속-007-01,5.0,2025-05-13 07:54:00,2025-05-13 10:47,2:52:34,6193,7.0,완속
861,1,한전KDN 본사,58322,급속-100-02,2.0,2025-05-13 08:23:00,2025-05-13 8:48,0:25:38,5461,8.0,급속
862,1,한전KDN 본사,58322,완속-007-01,3.0,2025-05-12 16:37:00,2025-05-12 20:22,3:44:41,7978,16.0,완속
863,1,한전KDN 본사,58322,완속-007-01,2.0,2025-05-12 17:13:00,2025-05-12 18:40,1:27:00,3203,17.0,완속
864,1,한전KDN 본사,58322,완속-007-01,3.0,2025-05-12 14:24:00,2025-05-12 14:27,0:03:52,135,14.0,완속
865,1,한전KDN 본사,58322,완속-007-01,3.0,2025-05-12 14:04:00,2025-05-12 14:05,0:01:03,0,14.0,완속
866,1,한전KDN 본사,58322,완속-007-01,3.0,2025-05-12 13:12:00,2025-05-12 13:28,0:15:42,382,13.0,완속
867,1,한전KDN 본사,58322,완속-007-01,1.0,2025-05-12 07:46:00,2025-05-12 12:39,4:52:59,10569,7.0,완속
868,1,한전KDN 본사,58322,급속-100-02,1.0,2025-05-11 14:36:00,2025-05-11 15:48,1:12:30,23994,14.0,급속
869,1,한전KDN 본사,58322,급속-200-01,2.0,2025-05-10 10:47:00,2025-05-10 10:47,0:00:04,0,10.0,급속
870,1,한전KDN 본사,58322,급속-100-01,1.0,2025-05-09 17:35:00,2025-05-09 18:41,1:06:06,14403,17.0,급속
871,1,한전KDN 본사,58322,급속-200-01,1.0,2025-05-09 14:35:00,2025-05-09 15:26,0:50:38,16964,14.0,급속
872,1,한전KDN 본사,58322,급속-200-01,1.0,2025-05-09 10:51:00,2025-05-09 11:14,0:23:30,5312,10.0,급속
873,1,한전KDN 본사,58322,급속-100-01,2.0,2025-05-09 10:12:00,2025-05-09 10:19,0:06:39,2841,10.0,급속
874,1,한전KDN 본사,58322,급속-200-01,1.0,2025-05-08 17:09:00,2025-05-08 17:16,0:06:55,5444,17.0,급속
875,1,한전KDN 본사,58322,완속-007-01,4.0,2025-05-08 09:00:00,2025-05-08 16:48,7:48:06,16924,9.0,완속
876,1,한전KDN 본사,58322,완속-007-01,2.0,2025-05-08 14:27:00,2025-05-08 16:38,2:11:03,3736,14.0,완속
877,1,한전KDN 본사,58322,급속-100-01,1.0,2025-05-08 13:42:00,2025-05-08 14:23,0:41:01,10153,13.0,급속
878,1,한전KDN 본사,58322,완속-007-01,1.0,2025-05-08 07:40:00,2025-05-08 9:48,2:08:12,4574,7.0,완속
879,1,한전KDN 본사,58322,급속-100-02,1.0,2025-05-08 08:59:00,2025-05-08 9:46,0:47:09,8189,8.0,급속
880,1,한전KDN 본사,58322,급속-100-02,2.0,2025-05-08 08:27:00,2025-05-08 8:47,0:19:39,6315,8.0,급속
881,1,한전KDN 본사,58322,완속-007-01,4.0,2025-05-07 17:52:00,2025-05-07 17:53,0:01:01,0,17.0,완속
882,1,한전KDN 본사,58322,완속-007-01,4.0,2025-05-07 12:56:00,2025-05-07 15:09,2:13:08,4460,12.0,완속
883,1,한전KDN 본사,58322,급속-100-02,1.0,2025-05-07 13:32:00,2025-05-07 13:58,0:26:28,8411,13.0,급속
884,1,한전KDN 본사,58322,급속-100-01,1.0,2025-05-07 13:44:00,2025-05-07 13:52,0:08:54,1377,13.0,급속
885,1,한전KDN 본사,58322,급속-100-01,1.0,2025-05-07 13:19:00,2025-05-07 13:20,0:00:57,128,13.0,급속
886,1,한전KDN 본사,58322,급속-100-02,1.0,2025-05-07 07:54:00,2025-05-07 9:38,1:44:45,30848,7.0,급속
887,1,한전KDN 본사,58322,완속-007-01,4.0,2025-05-02 21:15:00,2025-05-03 1:16,4:01:27,8474,21.0,완속
888,1,한전KDN 본사,58322,급속-100-02,1.0,2025-05-02 07:58:00,2025-05-02 8:48,0:50:03,16309,7.0,급속
889,1,한전KDN 본사,58322,급속-200-01,2.0,2025-05-01 10:55:00,2025-05-01 11:15,0:20:56,5000,10.0,급속
890,1,한전KDN 본사,58322,완속-007-01,5.0,2025-04-30 18:02:00,2025-04-30 22:23,4:21:09,9280,18.0,완속
891,1,한전KDN 본사,58322,급속-200-01,1.0,2025-04-30 16:23:00,2025-04-30 16:59,0:35:40,13904,16.0,급속
892,1,한전KDN 본사,58322,급속-200-01,1.0,2025-04-30 13:06:00,2025-04-30 14:22,1:15:44,13383,13.0,급속
893,1,한전KDN 본사,58322,완속-007-01,4.0,2025-04-30 08:19:00,2025-04-30 14:10,5:51:39,12778,8.0,완속
894,1,한전KDN 본사,58322,완속-007-01,5.0,2025-04-30 08:27:00,2025-04-30 11:06,2:38:57,5684,8.0,완속
895,1,한전KDN 본사,58322,급속-100-01,2.0,2025-04-30 09:10:00,2025-04-30 9:33,0:23:34,5017,9.0,급속
896,1,한전KDN 본사,58322,급속-100-02,1.0,2025-04-30 08:23:00,2025-04-30 9:33,1:09:39,21604,8.0,급속
897,1,한전KDN 본사,58322,완속-007-01,1.0,2025-04-29 17:35:00,2025-04-30 2:21,8:46:08,18739,17.0,완속
898,1,한전KDN 본사,58322,급속-200-01,1.0,2025-04-29 16:53:00,2025-04-29 17:14,0:21:17,12897,16.0,급속
899,1,한전KDN 본사,58322,완속-007-01,3.0,2025-04-29 15:37:00,2025-04-29 15:38,0:01:03,28,15.0,완속
900,1,한전KDN 본사,58322,완속-007-01,3.0,2025-04-29 15:34:00,2025-04-29 15:34,0:00:10,0,15.0,완속
901,1,한전KDN 본사,58322,완속-007-01,3.0,2025-04-29 14:48:00,2025-04-29 14:51,0:03:02,84,14.0,완속
902,1,한전KDN 본사,58322,급속-200-01,2.0,2025-04-29 09:52:00,2025-04-29 10:53,1:00:19,13123,9.0,급속
903,1,한전KDN 본사,58322,급속-100-01,1.0,2025-04-28 14:30:00,2025-04-28 15:49,1:19:16,22114,14.0,급속
904,1,한전KDN 본사,58322,급속-100-01,2.0,2025-04-28 13:49:00,2025-04-28 14:55,1:05:37,10881,13.0,급속
905,1,한전KDN 본사,58322,급속-200-01,1.0,2025-04-28 13:58:00,2025-04-28 14:38,0:40:15,13012,13.0,급속
906,1,한전KDN 본사,58322,완속-007-01,5.0,2025-04-28 07:43:00,2025-04-28 13:56,6:12:58,13639,7.0,완속
907,1,한전KDN 본사,58322,급속-200-01,2.0,2025-04-28 09:37:00,2025-04-28 10:23,0:45:43,23432,9.0,급속
908,1,한전KDN 본사,58322,급속-200-01,1.0,2025-04-28 08:48:00,2025-04-28 9:35,0:46:37,13932,8.0,급속
909,1,한전KDN 본사,58322,급속-100-02,1.0,2025-04-26 13:53:00,2025-04-26 14:13,0:19:46,4674,13.0,급속
910,1,한전KDN 본사,58322,급속-100-02,2.0,2025-04-26 11:23:00,2025-04-26 11:31,0:07:36,1485,11.0,급속
911,1,한전KDN 본사,58322,완속-007-01,4.0,2025-04-25 22:32:00,2025-04-26 9:57,11:24:38,24922,22.0,완속
912,1,한전KDN 본사,58322,완속-007-01,3.0,2025-04-25 20:53:00,2025-04-26 0:05,3:11:48,6707,20.0,완속
913,1,한전KDN 본사,58322,완속-007-01,1.0,2025-04-25 14:50:00,2025-04-25 23:30,8:40:03,18806,14.0,완속
914,1,한전KDN 본사,58322,급속-200-01,1.0,2025-04-25 19:08:00,2025-04-25 19:19,0:10:09,3279,19.0,급속
915,1,한전KDN 본사,58322,완속-007-01,1.0,2025-04-25 14:44:00,2025-04-25 14:45,0:00:59,31,14.0,완속
916,1,한전KDN 본사,58322,완속-007-01,1.0,2025-04-25 13:57:00,2025-04-25 14:03,0:06:04,213,13.0,완속
917,1,한전KDN 본사,58322,완속-007-01,2.0,2025-04-25 13:52:00,2025-04-25 13:52,0:00:02,0,13.0,완속
918,1,한전KDN 본사,58322,완속-007-01,2.0,2025-04-25 11:07:00,2025-04-25 12:03,0:55:44,2034,11.0,완속
919,1,한전KDN 본사,58322,완속-007-01,2.0,2025-04-25 07:35:00,2025-04-25 10:55,3:19:22,7285,7.0,완속
920,1,한전KDN 본사,58322,급속-100-02,1.0,2025-04-24 20:49:00,2025-04-24 21:38,0:48:42,13085,20.0,급속
921,1,한전KDN 본사,58322,완속-007-01,4.0,2025-04-24 14:37:00,2025-04-24 14:38,0:00:41,0,14.0,완속
922,1,한전KDN 본사,58322,급속-100-02,1.0,2025-04-24 13:40:00,2025-04-24 13:54,0:14:34,2998,13.0,급속
923,1,한전KDN 본사,58322,완속-007-01,4.0,2025-04-24 13:28:00,2025-04-24 13:36,0:07:33,261,13.0,완속
924,1,한전KDN 본사,58322,완속-007-01,3.0,2025-04-24 12:38:00,2025-04-24 13:18,0:39:58,1399,12.0,완속
925,1,한전KDN 본사,58322,완속-007-01,3.0,2025-04-24 11:25:00,2025-04-24 12:38,1:12:27,2530,11.0,완속
926,1,한전KDN 본사,58322,완속-007-01,2.0,2025-04-24 11:25:00,2025-04-24 12:23,0:57:41,1979,11.0,완속
927,1,한전KDN 본사,58322,완속-007-01,4.0,2025-04-24 11:25:00,2025-04-24 11:26,0:01:02,28,11.0,완속
928,1,한전KDN 본사,58322,급속-100-02,2.0,2025-04-24 10:38:00,2025-04-24 11:24,0:45:40,12273,10.0,급속
929,1,한전KDN 본사,58322,완속-007-01,3.0,2025-04-24 08:48:00,2025-04-24 10:46,1:57:53,4190,8.0,완속
930,1,한전KDN 본사,58322,완속-007-01,2.0,2025-04-24 08:48:00,2025-04-24 10:46,1:57:54,4143,8.0,완속
931,1,한전KDN 본사,58322,급속-200-01,1.0,2025-04-24 09:34:00,2025-04-24 10:20,0:45:44,22065,9.0,급속
932,1,한전KDN 본사,58322,급속-200-01,2.0,2025-04-24 09:35:00,2025-04-24 9:56,0:21:15,9486,9.0,급속
933,1,한전KDN 본사,58322,급속-100-01,1.0,2025-04-24 09:29:00,2025-04-24 9:31,0:02:31,898,9.0,급속
934,1,한전KDN 본사,58322,급속-200-01,1.0,2025-04-23 20:45:00,2025-04-23 21:34,0:48:56,19546,20.0,급속
935,1,한전KDN 본사,58322,급속-200-01,1.0,2025-04-23 16:13:00,2025-04-23 16:33,0:19:59,8213,16.0,급속
936,1,한전KDN 본사,58322,급속-200-01,1.0,2025-04-23 15:52:00,2025-04-23 15:59,0:07:23,2755,15.0,급속
937,1,한전KDN 본사,58322,급속-100-01,1.0,2025-04-23 12:13:00,2025-04-23 13:15,1:02:23,26035,12.0,급속
938,1,한전KDN 본사,58322,급속-200-01,1.0,2025-04-23 11:26:00,2025-04-23 12:17,0:50:49,4386,11.0,급속
939,1,한전KDN 본사,58322,급속-100-02,1.0,2025-04-23 11:19:00,2025-04-23 11:33,0:14:34,6121,11.0,급속
940,1,한전KDN 본사,58322,급속-200-01,2.0,2025-04-23 09:42:00,2025-04-23 9:59,0:16:46,5128,9.0,급속
941,1,한전KDN 본사,58322,급속-200-01,1.0,2025-04-23 08:46:00,2025-04-23 9:02,0:16:08,2217,8.0,급속
942,1,한전KDN 본사,58322,완속-007-01,4.0,2025-04-22 18:36:00,2025-04-23 2:56,8:20:29,18401,18.0,완속
943,1,한전KDN 본사,58322,급속-200-01,1.0,2025-04-22 17:52:00,2025-04-22 18:47,0:55:14,20990,17.0,급속
944,1,한전KDN 본사,58322,완속-007-01,5.0,2025-04-22 08:39:00,2025-04-22 18:02,9:23:16,20144,8.0,완속
945,1,한전KDN 본사,58322,완속-007-01,1.0,2025-04-22 08:36:00,2025-04-22 15:20,6:43:55,14562,8.0,완속
946,1,한전KDN 본사,58322,완속-007-01,2.0,2025-04-21 20:28:00,2025-04-21 22:48,2:20:10,4862,20.0,완속
947,1,한전KDN 본사,58322,급속-100-01,1.0,2025-04-21 19:56:00,2025-04-21 20:15,0:19:01,3799,19.0,급속
948,1,한전KDN 본사,58322,급속-200-01,2.0,2025-04-21 18:02:00,2025-04-21 18:22,0:19:57,8074,18.0,급속
949,1,한전KDN 본사,58322,급속-100-02,1.0,2025-04-21 13:01:00,2025-04-21 13:59,0:58:44,15903,13.0,급속
950,1,한전KDN 본사,58322,급속-200-01,2.0,2025-04-21 09:01:00,2025-04-21 9:44,0:43:06,20226,9.0,급속
951,1,한전KDN 본사,58322,급속-200-01,1.0,2025-04-19 22:50:00,2025-04-19 23:04,0:14:21,8786,22.0,급속
952,1,한전KDN 본사,58322,급속-200-01,1.0,2025-04-19 10:20:00,2025-04-19 11:02,0:42:03,19098,10.0,급속
953,1,한전KDN 본사,58322,급속-200-01,1.0,2025-04-18 18:54:00,2025-04-18 19:09,0:15:23,11589,18.0,급속
954,1,한전KDN 본사,58322,완속-007-01,1.0,2025-04-18 18:20:00,,,0,18.0,완속
955,1,한전KDN 본사,58322,완속-007-01,1.0,2025-04-18 12:40:00,2025-04-18 15:57,3:17:09,3212,12.0,완속
956,1,한전KDN 본사,58322,완속-007-01,1.0,2025-04-18 08:42:00,2025-04-18 11:32,2:50:40,4868,8.0,완속
957,1,한전KDN 본사,58322,완속-007-01,1.0,2025-04-18 08:41:00,2025-04-18 8:41,0:00:03,0,8.0,완속
958,1,한전KDN 본사,58322,급속-200-01,1.0,2025-04-17 23:13:00,2025-04-17 23:23,0:09:57,4004,23.0,급속
959,1,한전KDN 본사,58322,급속-200-01,1.0,2025-04-17 13:19:00,2025-04-17 14:09,0:50:46,21458,13.0,급속
960,1,한전KDN 본사,58322,급속-100-01,2.0,2025-04-17 12:55:00,2025-04-17 13:39,0:43:59,8754,12.0,급속
961,1,한전KDN 본사,58322,완속-007-01,3.0,2025-04-17 08:41:00,2025-04-17 12:18,3:36:29,7877,8.0,완속
962,1,한전KDN 본사,58322,급속-100-02,2.0,2025-04-17 09:52:00,2025-04-17 10:49,0:57:00,11062,9.0,급속
963,1,한전KDN 본사,58322,급속-100-02,1.0,2025-04-17 09:06:00,2025-04-17 10:22,1:15:39,25136,9.0,급속
964,1,한전KDN 본사,58322,급속-100-01,1.0,2025-04-17 09:42:00,2025-04-17 9:42,0:00:50,253,9.0,급속
965,1,한전KDN 본사,58322,완속-007-01,3.0,2025-04-16 15:58:00,2025-04-16 22:47,6:49:24,14826,15.0,완속
966,1,한전KDN 본사,58322,급속-100-01,1.0,2025-04-16 18:57:00,2025-04-16 20:11,1:14:08,24550,18.0,급속
967,1,한전KDN 본사,58322,급속-200-01,2.0,2025-04-16 15:18:00,2025-04-16 15:46,0:27:30,6103,15.0,급속
968,1,한전KDN 본사,58322,급속-100-01,1.0,2025-04-16 11:23:00,2025-04-16 11:29,0:05:19,2120,11.0,급속
969,1,한전KDN 본사,58322,완속-007-01,3.0,2025-04-15 21:54:00,2025-04-16 1:03,3:09:19,6639,21.0,완속
970,1,한전KDN 본사,58322,완속-007-01,1.0,2025-04-15 22:54:00,2025-04-15 22:54,0,0,22.0,완속
971,1,한전KDN 본사,58322,완속-007-01,3.0,2025-04-15 21:53:00,2025-04-15 21:53,0:00:02,0,21.0,완속
972,1,한전KDN 본사,58322,완속-007-01,4.0,2025-04-15 09:15:00,2025-04-15 18:03,8:47:28,18881,9.0,완속
973,1,한전KDN 본사,58322,급속-200-01,1.0,2025-04-15 17:02:00,2025-04-15 17:26,0:23:50,14022,17.0,급속
974,1,한전KDN 본사,58322,급속-200-01,2.0,2025-04-15 11:31:00,2025-04-15 11:52,0:21:25,8258,11.0,급속
975,1,한전KDN 본사,58322,급속-100-01,1.0,2025-04-15 08:31:00,2025-04-15 9:05,0:33:36,11110,8.0,급속
976,1,한전KDN 본사,58322,급속-200-01,1.0,2025-04-15 08:03:00,2025-04-15 9:00,0:56:46,23960,8.0,급속
977,1,한전KDN 본사,58322,완속-007-01,3.0,2025-04-14 11:31:00,2025-04-14 19:20,7:49:36,17083,11.0,완속
978,1,한전KDN 본사,58322,완속-007-01,4.0,2025-04-14 11:11:00,2025-04-14 18:27,7:16:10,16011,11.0,완속
979,1,한전KDN 본사,58322,급속-200-01,1.0,2025-04-14 15:58:00,2025-04-14 16:49,0:50:45,22430,15.0,급속
980,1,한전KDN 본사,58322,급속-100-02,1.0,2025-04-14 13:20:00,2025-04-14 14:09,0:49:01,14556,13.0,급속
981,1,한전KDN 본사,58322,급속-100-02,2.0,2025-04-14 09:03:00,2025-04-14 11:14,2:11:38,23589,9.0,급속
982,1,한전KDN 본사,58322,완속-007-01,4.0,2025-04-14 09:21:00,2025-04-14 10:49,1:28:33,3240,9.0,완속
983,1,한전KDN 본사,58322,급속-100-02,1.0,2025-04-14 09:02:00,2025-04-14 10:35,1:32:58,11329,9.0,급속
984,1,한전KDN 본사,58322,급속-200-01,1.0,2025-04-14 09:31:00,2025-04-14 10:28,0:56:45,25317,9.0,급속
985,1,한전KDN 본사,58322,급속-100-01,1.0,2025-04-11 18:19:00,2025-04-11 19:34,1:15:11,22395,18.0,급속
986,1,한전KDN 본사,58322,급속-100-02,1.0,2025-04-11 11:41:00,2025-04-11 12:06,0:25:26,9830,11.0,급속
987,1,한전KDN 본사,58322,완속-007-01,2.0,2025-04-10 17:38:00,2025-04-10 18:18,0:39:57,1424,17.0,완속
988,1,한전KDN 본사,58322,완속-007-01,1.0,2025-04-10 16:31:00,2025-04-10 18:18,1:46:57,3856,16.0,완속
989,1,한전KDN 본사,58322,급속-100-01,1.0,2025-04-10 16:19:00,2025-04-10 16:30,0:11:10,4854,16.0,급속
990,1,한전KDN 본사,58322,급속-100-02,1.0,2025-04-10 13:08:00,2025-04-10 13:33,0:24:58,6221,13.0,급속
991,1,한전KDN 본사,58322,급속-100-01,1.0,2025-04-09 21:23:00,2025-04-09 21:57,0:33:43,8640,21.0,급속
992,1,한전KDN 본사,58322,급속-200-01,1.0,2025-04-09 16:51:00,2025-04-09 17:25,0:33:47,6346,16.0,급속
993,1,한전KDN 본사,58322,급속-100-01,2.0,2025-04-09 16:30:00,2025-04-09 16:57,0:26:35,11513,16.0,급속
994,1,한전KDN 본사,58322,급속-100-01,1.0,2025-04-09 12:35:00,2025-04-09 14:04,1:28:54,9879,12.0,급속
995,1,한전KDN 본사,58322,급속-100-01,2.0,2025-04-09 12:19:00,2025-04-09 13:59,1:40:00,23752,12.0,급속
996,1,한전KDN 본사,58322,급속-100-02,1.0,2025-04-09 13:01:00,2025-04-09 13:04,0:02:55,600,13.0,급속
997,1,한전KDN 본사,58322,급속-200-01,1.0,2025-04-09 08:07:00,2025-04-09 8:24,0:17:37,3515,8.0,급속
998,1,한전KDN 본사,58322,급속-200-01,1.0,2025-04-08 16:38:00,2025-04-08 17:23,0:44:43,18418,16.0,급속
999,1,한전KDN 본사,58322,완속-007-01,1.0,2025-04-08 08:40:00,2025-04-08 15:58,7:18:28,2938,8.0,완속
1000,1,한전KDN 본사,58322,완속-007-01,3.0,2025-04-08 07:41:00,2025-04-08 14:27,6:45:50,14686,7.0,완속
1001,1,한전KDN 본사,58322,급속-100-02,2.0,2025-04-08 13:15:00,2025-04-08 14:20,1:05:32,19404,13.0,급속
1002,1,한전KDN 본사,58322,급속-200-01,2.0,2025-04-08 12:34:00,2025-04-08 13:45,1:10:03,17988,12.0,급속
1003,1,한전KDN 본사,58322,급속-100-02,1.0,2025-04-08 13:26:00,2025-04-08 13:32,0:06:06,1349,13.0,급속
1004,1,한전KDN 본사,58322,급속-200-01,1.0,2025-04-08 12:28:00,2025-04-08 13:20,0:52:31,19671,12.0,급속
1005,1,한전KDN 본사,58322,급속-100-02,1.0,2025-04-08 09:00:00,2025-04-08 9:43,0:43:17,17110,9.0,급속
1006,1,한전KDN 본사,58322,급속-100-01,1.0,2025-04-08 08:33:00,2025-04-08 9:13,0:39:41,10323,8.0,급속
1007,1,한전KDN 본사,58322,완속-007-01,1.0,2025-04-08 08:39:00,2025-04-08 8:39,0:00:03,0,8.0,완속
1008,1,한전KDN 본사,58322,급속-100-02,2.0,2025-04-08 08:27:00,2025-04-08 8:39,0:11:11,2196,8.0,급속
1009,1,한전KDN 본사,58322,급속-200-01,2.0,2025-04-07 18:58:00,2025-04-07 19:10,0:12:01,5451,18.0,급속
1010,1,한전KDN 본사,58322,급속-100-01,2.0,2025-04-07 17:03:00,2025-04-07 17:42,0:38:38,11280,17.0,급속
1011,1,한전KDN 본사,58322,급속-200-01,2.0,2025-04-07 16:48:00,2025-04-07 17:14,0:26:11,21378,16.0,급속
1012,1,한전KDN 본사,58322,급속-100-01,2.0,2025-04-07 13:33:00,2025-04-07 14:35,1:01:41,21073,13.0,급속
1013,1,한전KDN 본사,58322,급속-200-01,2.0,2025-04-07 14:12:00,2025-04-07 14:31,0:19:08,12141,14.0,급속
1014,1,한전KDN 본사,58322,완속-007-01,4.0,2025-04-07 12:24:00,2025-04-07 12:37,0:12:40,392,12.0,완속
1015,1,한전KDN 본사,58322,급속-100-02,2.0,2025-04-07 09:13:00,2025-04-07 10:39,1:26:08,24276,9.0,급속
1016,1,한전KDN 본사,58322,급속-200-01,2.0,2025-04-07 09:18:00,2025-04-07 10:17,0:58:44,26396,9.0,급속
1017,1,한전KDN 본사,58322,급속-200-01,2.0,2025-04-07 08:30:00,2025-04-07 9:04,0:34:13,11180,8.0,급속
1018,1,한전KDN 본사,58322,완속-007-01,5.0,2025-04-06 19:16:00,2025-04-07 2:00,6:44:51,14291,19.0,완속
1019,1,한전KDN 본사,58322,급속-200-01,1.0,2025-04-06 20:15:00,2025-04-06 20:28,0:12:43,7915,20.0,급속
1020,1,한전KDN 본사,58322,급속-100-02,1.0,2025-04-06 13:20:00,2025-04-06 14:22,1:01:46,19501,13.0,급속
1021,1,한전KDN 본사,58322,급속-100-01,1.0,2025-04-05 15:47:00,2025-04-05 17:12,1:25:11,24914,15.0,급속
1022,1,한전KDN 본사,58322,급속-100-02,1.0,2025-04-04 19:05:00,2025-04-04 19:16,0:10:35,4191,19.0,급속
1023,1,한전KDN 본사,58322,완속-007-01,5.0,2025-04-04 18:15:00,2025-04-04 18:15,0:00:02,0,18.0,완속
1024,1,한전KDN 본사,58322,급속-200-01,1.0,2025-04-04 13:06:00,2025-04-04 13:50,0:43:46,16562,13.0,급속
1025,1,한전KDN 본사,58322,완속-007-01,3.0,2025-04-04 09:47:00,2025-04-04 13:18,3:31:31,7423,9.0,완속
1026,1,한전KDN 본사,58322,완속-007-01,4.0,2025-04-04 08:42:00,2025-04-04 11:33,2:51:44,6068,8.0,완속
1027,1,한전KDN 본사,58322,급속-100-01,1.0,2025-04-04 10:20:00,2025-04-04 10:47,0:27:39,8761,10.0,급속
1028,1,한전KDN 본사,58322,완속-007-01,1.0,2025-04-04 09:49:00,2025-04-04 10:28,0:39:33,1334,9.0,완속
1029,1,한전KDN 본사,58322,완속-007-01,1.0,2025-04-04 09:44:00,2025-04-04 9:48,0:04:00,131,9.0,완속
1030,1,한전KDN 본사,58322,완속-007-01,3.0,2025-04-04 08:40:00,2025-04-04 9:45,1:05:18,1623,8.0,완속
1031,1,한전KDN 본사,58322,완속-007-01,3.0,2025-04-03 08:43:00,2025-04-03 14:37,5:54:12,7416,8.0,완속
1032,1,한전KDN 본사,58322,급속-200-01,1.0,2025-04-03 13:22:00,2025-04-03 14:11,0:48:49,20212,13.0,급속
1033,1,한전KDN 본사,58322,급속-100-02,1.0,2025-04-03 12:52:00,2025-04-03 12:57,0:04:29,1061,12.0,급속
1034,1,한전KDN 본사,58322,급속-200-01,1.0,2025-04-02 21:36:00,2025-04-02 22:05,0:28:13,6710,21.0,급속
1035,1,한전KDN 본사,58322,급속-100-02,2.0,2025-04-02 19:34:00,2025-04-02 21:11,1:36:26,19886,19.0,급속
1036,1,한전KDN 본사,58322,급속-200-01,2.0,2025-04-02 16:56:00,2025-04-02 17:36,0:39:47,12575,16.0,급속
1037,1,한전KDN 본사,58322,완속-007-01,1.0,2025-04-02 08:35:00,2025-04-02 8:35,0:00:20,0,8.0,완속
